transaction_id,user_id,amount,merchant_category,location,timestamp,device_type,user_age,account_age_days,avg_transaction_amount,is_foreign_transaction,is_fraud,hour_of_day,day_of_week,is_weekend,month,is_month_end,is_month_start,time_since_last_transaction,transaction_count_24h,transaction_count_7d,transaction_count_30d,amount_zscore,amount_to_historic_mean_ratio,amount_rolling_mean_7d,amount_rolling_std_7d,location_changed,device_changed,merchant_category_changed,risk_score,amount_x_transaction_count,amount_x_is_foreign,transaction_count_x_is_foreign,is_rush_hour,is_off_hours,avg_amount_ratio,transaction_velocity
TXN_009994,USER_3849,63.91,Pharmacy,AU,2025-09-01 22:33:57.014351,POS,45,72,167.8,0,1,22,0,0,9,0,1,24.0,1.0,1.0,1.0,0.0,0.9845940533045756,63.91,0.0,1,1,1,0.2,63.91,0.0,0.0,0,1,0.3786137440758293,0.04149377593360996
TXN_003858,USER_0136,45.78,Utilities,DE,2026-04-04 20:39:56.482166,Mobile,19,953,43.07,1,0,20,5,1,4,0,1,3543.716739258889,1.0,1.0,1.0,1.882961213884306,2.083276450511945,11.66,0.0,1,1,1,0.30000000000000004,45.78,45.78,1.0,0,0,1.0388019060585432,0.0002821816345416123
TXN_009793,USER_1483,25.42,Retail,CA,2025-06-11 03:08:56.994002,POS,70,85,42.93,1,1,3,2,0,6,0,0,24.0,1.0,1.0,1.0,0.0,0.9621498864496594,25.42,0.0,1,1,1,0.4,25.42,25.42,1.0,0,1,0.578647848850444,0.04149377593360996
TXN_001577,USER_2807,21.62,Other,DE,2026-05-05 01:21:56.222766,Mobile,27,3093,7.36,0,0,1,1,0,5,0,1,5531.399837361111,1.0,1.0,1.0,-0.5244952768957998,0.3091884161601716,132.7,0.0,1,1,1,0.2,21.62,0.0,0.0,0,1,2.586124401913876,0.00018078279479387377
TXN_000839,USER_2911,15.57,Retail,AU,2026-05-04 05:34:56.158733,Tablet,72,2940,206.3,1,0,5,0,0,5,0,1,4703.883128146388,1.0,1.0,1.0,-0.986989198858863,0.4036292935839274,21.81,0.0,1,1,1,0.4,15.57,15.57,1.0,0,1,0.07510853835021708,0.0002125857964958415
TXN_000031,USER_1716,3.03,Entertainment,FR,2026-04-02 11:16:56.086104,POS,56,1220,50.71,1,0,11,3,0,4,0,1,24.0,1.0,1.0,1.0,0.0,0.7518610421836229,3.03,0.0,1,1,1,0.30000000000000004,3.03,3.03,1.0,0,0,0.05859601624444014,0.04149377593360996
TXN_009701,USER_3796,33.18,Online,UK,2026-03-29 01:54:56.984420,Desktop,71,66,278.62,1,1,1,6,1,3,1,0,24.0,1.0,1.0,1.0,0.0,0.970743124634289,33.18,0.0,1,1,1,0.4,33.18,33.18,1.0,0,1,0.11866103998283384,0.04149377593360996
TXN_001970,USER_1762,157.86,Travel,CA,2026-05-18 13:29:56.257451,POS,39,2341,2.29,1,0,13,0,0,5,0,0,1695.1665092572223,1.0,1.0,1.0,3.8938574771898313,4.340390431674456,82.2,0.0,1,1,1,0.5,157.86,157.86,1.0,0,0,47.98176291793313,0.0005898777534619899
TXN_007431,USER_1405,33.08,Retail,BE,2025-09-30 00:06:56.782627,Tablet,68,3521,107.43,0,0,0,1,0,9,1,0,24.0,1.0,1.0,1.0,0.0,0.9706572769953051,33.08,0.0,1,1,1,0.2,33.08,0.0,0.0,0,1,0.3050816194780042,0.04149377593360996
TXN_003953,USER_4571,200.23,Online,AU,2026-02-09 14:20:56.490430,Tablet,44,329,222.11,0,0,14,0,0,2,0,0,2981.7333898394445,1.0,1.0,1.0,15.050923682179013,2.563928548562648,71.31,0.0,1,1,1,0.30000000000000004,200.23,0.0,0.0,0,0,0.8974496884944645,0.0003353641432172186
TXN_006304,USER_2421,21.7,Travel,AU,2026-05-09 02:18:56.684502,ATM,57,2929,26.71,0,0,2,5,1,5,0,0,6724.233315725,1.0,1.0,1.0,-2.675223871976278,0.36852533257854514,46.71,0.0,1,1,1,0.2,21.7,0.0,0.0,0,1,0.7831107903284013,0.00014871362751478696
TXN_009412,USER_3298,15.3,Grocery,US,2025-12-30 01:49:56.956788,Mobile,55,860,5.74,0,0,1,1,0,12,1,0,853.6501837608333,1.0,1.0,1.0,-0.7493462479865403,0.22536456031816174,6.84,0.0,1,1,1,0.2,15.3,0.0,0.0,0,1,2.2700296735905043,0.0011713028225597858
TXN_005587,USER_1690,113.46,Entertainment,BE,2025-11-28 00:53:56.621713,POS,18,2564,127.63,0,0,0,4,0,11,1,0,1572.0001292163888,1.0,1.0,1.0,3.8897461735118353,2.7901143489487272,26.25,0.0,1,0,1,0.4,113.46,0.0,0.0,0,1,0.882064837129752,0.000636091799380774
TXN_009234,USER_0152,32.26,Retail,FR,2026-01-12 02:20:56.938349,POS,58,3170,89.48,0,0,2,0,0,1,0,0,24.0,1.0,1.0,1.0,0.0,0.9699338544798557,32.26,0.0,1,1,1,0.2,32.26,0.0,0.0,0,1,0.35654288240495136,0.04149377593360996
TXN_007244,USER_1944,4.89,Gas,UK,2026-04-29 08:15:56.767027,POS,62,721,103.23,0,0,8,2,0,4,1,0,588.616689395,1.0,1.0,2.0,-0.9867439797839674,0.19379768156147822,22.02,0.0,1,0,1,0.1,4.89,0.0,0.0,1,0,0.04691547539096229,0.0016986099052630204
TXN_009204,USER_0171,40.86,Utilities,NL,2026-02-14 02:26:56.935387,POS,35,1974,19.74,1,0,2,5,1,2,0,0,1040.7001651447222,1.0,1.0,1.0,-0.49714493119277914,0.32655779630764314,317.34,0.0,1,1,1,0.4,40.86,40.86,1.0,0,1,1.9701060752169721,0.000960799232637469
TXN_005550,USER_0409,40.36,Retail,DE,2026-05-25 22:22:56.618948,Tablet,40,1616,64.55,1,0,22,0,0,5,0,0,424.81668889,1.0,1.0,2.0,2.3402903722680493,1.60796812749004,31.47,0.0,1,1,1,0.4,40.36,40.36,1.0,0,1,0.6157131960335622,0.002353402504882255
TXN_001191,USER_4746,29.75,Gas,UK,2026-01-16 13:44:56.189063,Tablet,23,1025,165.72,0,0,13,4,0,1,0,0,2514.2998513133334,1.0,1.0,1.0,-inf,0.22077922077922077,133.75,0.0,1,1,1,0.1,29.75,0.0,0.0,0,0,0.17844289827255277,0.00039770921855474786
TXN_000719,USER_2225,36.57,Restaurant,DE,2025-08-16 11:45:56.148567,Desktop,45,1534,34.36,0,0,11,5,1,8,0,0,24.0,1.0,1.0,1.0,0.0,0.9733830183657173,36.57,0.0,1,1,1,0.1,36.57,0.0,0.0,0,0,1.0342194570135748,0.04149377593360996
TXN_004886,USER_3295,5.62,Gas,FR,2025-09-07 01:17:56.564225,ATM,67,3398,49.64,0,0,1,6,1,9,0,0,878.5499830855556,1.0,1.0,1.0,-0.7188757923254121,0.11820380691976022,86.8,0.0,1,1,1,0.2,5.62,0.0,0.0,0,1,0.11097946287519747,0.0011381096218636452
TXN_003423,USER_1824,36.39,Gas,NL,2025-10-02 18:06:56.417249,Desktop,77,3518,56.72,1,0,18,3,0,10,0,1,357.4499660075,1.0,1.0,2.0,-inf,0.7619346733668342,46.76,0.0,1,1,1,0.30000000000000004,36.39,36.39,1.0,1,0,0.6304573804573805,0.0027968119006310404
TXN_003189,USER_2928,111.46,Entertainment,US,2026-04-21 11:33:56.395929,Desktop,60,898,68.24,0,0,11,1,0,4,0,0,3119.616605371389,1.0,1.0,1.0,9.154688682470537,6.277668262461279,9.44,0.0,1,0,1,0.30000000000000004,111.46,0.0,0.0,0,0,1.6097631426920855,0.0003205419358534825
TXN_003008,USER_4206,28.79,Restaurant,AU,2025-08-08 01:51:56.370291,Tablet,78,3469,20.69,1,0,1,4,0,8,0,0,24.0,1.0,1.0,1.0,0.0,0.9664316884860692,28.79,0.0,1,1,1,0.4,28.79,28.79,1.0,0,1,1.3273397879207007,0.04149377593360996
TXN_001290,USER_1018,3.88,Pharmacy,IT,2025-07-20 22:04:56.197064,Tablet,20,3558,31.88,0,0,22,6,1,7,0,0,24.0,1.0,1.0,1.0,0.0,0.7950819672131147,3.88,0.0,1,1,1,0.2,3.88,0.0,0.0,0,1,0.11800486618004867,0.04149377593360996
TXN_006314,USER_0035,27.71,Pharmacy,NL,2025-12-01 12:04:56.685413,Desktop,66,942,9.96,1,0,12,0,0,12,0,1,24.0,1.0,1.0,1.0,0.0,0.965168930686172,27.71,0.0,1,1,1,0.30000000000000004,27.71,27.71,1.0,0,0,2.5282846715328464,0.04149377593360996
TXN_005833,USER_2744,28.44,Retail,IT,2025-08-27 11:43:56.645754,Mobile,77,2740,14.76,1,0,11,2,0,8,1,0,190.1332589963889,1.0,1.0,2.0,-inf,0.3806719314683443,73.71,0.0,1,1,1,0.30000000000000004,28.44,28.44,1.0,0,0,1.8045685279187818,0.005256704349574238
TXN_005673,USER_4271,45.99,Entertainment,CA,2026-05-03 10:22:56.632204,POS,53,3413,10.97,0,0,10,6,1,5,0,1,5725.6999774255555,1.0,1.0,1.0,inf,7.902061855670103,4.82,0.0,1,1,0,0.30000000000000004,45.99,0.0,0.0,0,0,3.8421052631578947,0.00017464808479908194
TXN_009306,USER_3772,19.51,Other,UK,2025-07-02 14:36:56.948363,POS,45,211,6.55,0,0,14,2,0,7,0,1,24.0,1.0,1.0,1.0,0.0,0.9512432959531936,19.51,0.0,1,1,1,0.1,19.51,0.0,0.0,0,0,2.584105960264901,0.04149377593360996
TXN_008016,USER_4082,112.83,Grocery,IT,2025-12-03 19:58:56.834283,Mobile,61,2910,102.15,1,0,19,2,0,12,0,1,24.0,1.0,1.0,1.0,0.0,0.9912149696916455,112.83,0.0,1,1,1,0.30000000000000004,112.83,112.83,1.0,1,0,1.0938439166262723,0.04149377593360996
TXN_001976,USER_0821,38.52,Utilities,ES,2026-02-18 22:00:56.257905,Desktop,78,358,54.96,0,0,22,2,0,2,0,0,24.0,1.0,1.0,1.0,0.0,0.9746963562753036,38.52,0.0,1,1,1,0.2,38.52,0.0,0.0,0,1,0.688348820586133,0.04149377593360996
TXN_006506,USER_3943,47.91,Retail,BE,2025-07-25 10:01:56.701803,POS,41,1659,23.16,0,0,10,4,0,7,0,0,1134.5833694969444,1.0,1.0,1.0,inf,4.929012345679012,8.72,0.0,1,1,1,0.30000000000000004,47.91,0.0,0.0,0,0,1.9830298013245031,0.0008813031255083474
TXN_005106,USER_4596,18.37,Online,IT,2026-05-29 09:28:56.581548,Mobile,40,2125,193.64,0,0,9,4,0,5,1,0,1550.4501118180556,1.0,1.0,1.0,-0.6729085517078971,0.15487080048897695,72.56,0.0,1,1,1,0.1,18.37,0.0,0.0,1,0,0.09437936703658037,0.0006449323968172025
TXN_003718,USER_2829,152.51,Gas,ES,2025-12-14 06:14:56.469343,ATM,46,1757,9.94,0,0,6,6,1,12,0,0,3273.583184636389,1.0,1.0,1.0,inf,4.529551529551529,32.67,0.0,1,0,1,0.30000000000000004,152.51,0.0,0.0,0,0,13.940585009140767,0.000305466333667554
TXN_004185,USER_0711,11.53,Utilities,IT,2025-06-19 00:41:56.509119,POS,67,3605,21.11,1,0,0,3,0,6,0,0,24.0,1.0,1.0,1.0,0.0,0.9201915403032721,11.53,0.0,1,1,1,0.4,11.53,11.53,1.0,0,1,0.5214834916327453,0.04149377593360996
TXN_001662,USER_2601,1.17,Other,IT,2026-01-20 07:08:56.230561,Mobile,40,2053,30.35,1,0,7,1,0,1,0,0,136.6831917152778,1.0,2.0,3.0,-1.0423491024864824,0.029516881806332256,72.7,51.68950570473663,1,1,1,0.30000000000000004,1.17,1.17,1.0,1,0,0.03732057416267942,0.007310839785648214
TXN_001718,USER_3501,9.49,Restaurant,NL,2026-02-10 17:20:56.235337,POS,34,1622,224.9,1,0,17,1,0,2,0,0,660.5831278077778,1.0,1.0,2.0,-0.7528149755110942,0.04072961373390558,441.0,0.0,1,0,1,0.30000000000000004,9.49,9.49,1.0,1,0,0.042009738822487826,0.0015135848910174448
TXN_000910,USER_0840,339.28,Travel,UK,2025-07-03 11:13:56.165366,Desktop,22,1511,77.69,1,0,11,3,0,7,0,1,24.0,1.0,1.0,1.0,0.0,0.9970612436816739,339.28,0.0,1,1,1,0.30000000000000004,339.28,339.28,1.0,0,0,4.311602490786631,0.04149377593360996
TXN_007657,USER_1443,14.75,Other,UK,2025-06-22 11:51:56.802855,POS,33,2145,125.22,0,0,11,6,1,6,0,0,24.0,1.0,1.0,1.0,0.0,0.9365079365079365,14.75,0.0,1,1,1,0.1,14.75,0.0,0.0,0,0,0.11685945175091111,0.04149377593360996
TXN_006399,USER_0778,6.66,Pharmacy,BE,2026-04-26 13:08:56.693020,POS,77,1051,79.41,0,0,13,6,1,4,1,0,293.9001055761111,1.0,1.0,2.0,-0.7071067811865476,0.42515161187360356,22.67,0.0,1,1,1,0.1,6.66,0.0,0.0,0,0,0.08282551921402811,0.003401359322781327
TXN_000394,USER_1588,34.06,Pharmacy,ES,2026-02-20 08:59:56.119550,Mobile,74,3263,20.75,0,0,8,4,0,2,0,0,24.0,1.0,1.0,1.0,0.0,0.9714774671990872,34.06,0.0,1,1,1,0.1,34.06,0.0,0.0,1,0,1.565977011494253,0.04149377593360996
TXN_002848,USER_2178,10.71,Entertainment,FR,2026-04-16 05:21:56.350461,POS,25,367,19.94,1,0,5,3,0,4,0,0,24.0,1.0,1.0,1.0,0.0,0.9146029035012809,10.71,0.0,1,1,1,0.4,10.71,10.71,1.0,0,1,0.5114613180515759,0.04149377593360996
TXN_000526,USER_0801,13.3,Utilities,AU,2025-06-14 11:12:56.132523,Desktop,44,1610,29.17,0,0,11,5,1,6,0,0,24.0,1.0,1.0,1.0,0.0,0.9300699300699301,13.3,0.0,1,1,1,0.1,13.3,0.0,0.0,0,0,0.4408352668213457,0.04149377593360996
TXN_008698,USER_4201,94.95,Grocery,US,2026-04-30 20:27:56.893143,Mobile,41,1171,144.6,1,0,20,3,0,4,1,0,3280.1333006611108,1.0,1.0,1.0,-0.6511844434032159,0.12808838705760944,1441.04,0.0,1,1,1,0.30000000000000004,94.95,94.95,1.0,0,0,0.6521291208791209,0.00030485636488064924
TXN_000416,USER_0932,93.22,Utilities,AU,2026-05-23 19:10:56.121209,Desktop,22,916,46.55,0,0,19,5,1,5,0,0,308.59992982277777,1.0,1.0,2.0,0.3831764293885802,1.3288667141838915,58.75,0.0,1,1,1,0.1,93.22,0.0,0.0,1,0,1.9604626708727657,0.0032393917309086924
TXN_006821,USER_4421,41.27,Utilities,UK,2025-09-09 23:26:56.730594,Desktop,62,385,33.86,0,0,23,1,0,9,0,0,24.0,1.0,1.0,1.0,0.0,0.9763425597350367,41.27,0.0,1,1,1,0.2,41.27,0.0,0.0,0,1,1.1838783706253586,0.04149377593360996
TXN_002980,USER_3225,109.86,Travel,AU,2026-05-22 12:21:56.367731,Tablet,36,2987,21.04,0,0,12,4,0,5,0,0,4008.9165838158333,1.0,1.0,1.0,inf,7.199213630406291,14.26,0.0,1,0,1,0.30000000000000004,109.86,0.0,0.0,0,0,4.9845735027223235,0.000249437730948019
TXN_000561,USER_0418,28.03,Restaurant,CA,2025-10-30 01:50:56.135213,Tablet,20,509,110.51,0,0,1,3,0,10,1,0,215.11656097305558,1.0,1.0,2.0,-0.9947003611077917,0.27625743289858407,17.02,0.0,1,1,1,0.2,28.03,0.0,0.0,0,1,0.2513675903506412,0.004646482573082268
TXN_004233,USER_4958,13.16,Online,US,2026-04-04 05:57:56.512797,POS,78,380,5.27,0,0,5,5,1,4,0,1,486.3666452175,1.0,1.0,2.0,-inf,0.6311750599520384,19.85,0.0,1,0,1,0.2,13.16,0.0,0.0,0,1,2.0988835725677832,0.0020556393944602272
TXN_004395,USER_3086,6.3,Travel,UK,2025-11-28 05:11:56.525570,Desktop,28,1235,3.2,0,0,5,4,0,11,1,0,1062.2665683302778,1.0,1.0,1.0,-3.215203624974456,0.15861027190332327,31.59,0.0,1,1,1,0.2,6.3,0.0,0.0,0,1,1.5,0.0009412946809609236
TXN_002644,USER_2922,65.39,Restaurant,FR,2025-08-07 18:36:56.327749,POS,54,1412,26.66,0,0,18,3,0,8,0,0,24.0,1.0,1.0,1.0,0.0,0.9849374905859316,65.39,0.0,1,1,1,0.1,65.39,0.0,0.0,1,0,2.364063629790311,0.04149377593360996
TXN_000942,USER_1439,20.6,Entertainment,UK,2026-01-14 23:09:56.167933,POS,22,1869,21.92,1,0,23,2,0,1,0,0,4075.6498107938887,1.0,1.0,1.0,-inf,0.5146140394703972,39.03,0.0,1,1,1,0.4,20.6,20.6,1.0,0,1,0.8987783595113438,0.00024535362728881943
TXN_005425,USER_0091,81.29,Grocery,FR,2025-09-11 06:18:56.608917,Mobile,58,216,36.31,0,0,6,3,0,9,0,0,45.299911772499996,1.0,2.0,2.0,-0.053317872220815785,0.9589477409460896,83.77,46.513484066451085,1,1,1,0.1,81.29,0.0,0.0,0,0,2.17877244706513,0.02202647452292469
TXN_002920,USER_1868,13.66,Gas,US,2026-05-05 02:08:56.361334,POS,75,1062,46.24,0,0,2,1,0,5,0,1,7078.549937764445,1.0,1.0,1.0,-inf,0.7001537672988211,18.51,0.0,1,0,1,0.2,13.66,0.0,0.0,0,1,0.28916172734970363,0.0001412698761475718
TXN_007233,USER_0908,44.94,Retail,FR,2026-05-03 15:49:56.766204,Tablet,39,527,178.55,1,0,15,6,1,5,0,1,6441.8001238874995,1.0,1.0,1.0,1.7528075215790373,2.0501824817518246,30.61,0.0,1,1,1,0.30000000000000004,44.94,44.94,1.0,0,0,0.2502923976608187,0.00015523370135650739
TXN_002564,USER_4175,19.3,Entertainment,ES,2026-01-13 21:41:56.318690,Desktop,43,2961,26.08,0,0,21,1,0,1,0,0,1437.1998842061112,1.0,1.0,1.0,inf,3.560885608856089,4.42,0.0,1,1,1,0.30000000000000004,19.3,0.0,0.0,0,0,0.7127031019202364,0.0006957490298222263
TXN_006841,USER_4635,12.82,Entertainment,UK,2026-05-27 11:19:56.732116,Tablet,33,362,15.22,0,0,11,2,0,5,1,0,24.0,1.0,1.0,1.0,0.0,0.9276410998552822,12.82,0.0,1,1,1,0.1,12.82,0.0,0.0,0,0,0.7903822441430334,0.04149377593360996
TXN_006613,USER_3179,20.57,Travel,US,2025-08-01 04:37:56.710806,ATM,24,2393,29.28,0,0,4,4,0,8,0,1,24.0,1.0,1.0,1.0,0.0,0.9536393138618452,20.57,0.0,1,1,1,0.2,20.57,0.0,0.0,0,1,0.679326287978864,0.04149377593360996
TXN_003443,USER_0603,15.14,Restaurant,ES,2025-10-16 14:15:56.418844,Desktop,37,3284,13.93,0,0,14,3,0,10,0,0,676.1833581708332,1.0,1.0,2.0,-inf,0.3994722955145119,36.9,0.0,1,1,1,0.1,15.14,0.0,0.0,0,0,1.014065639651708,0.0014786701283094326
TXN_008003,USER_3492,76.29,Entertainment,IT,2025-12-10 20:07:56.832873,Desktop,66,1187,4.53,0,0,20,2,0,12,0,0,1260.2999929672221,1.0,1.0,1.0,-inf,0.9680243623905597,77.81,0.0,1,0,1,0.1,76.29,0.0,0.0,0,0,13.795660036166366,0.0007933989254044736
TXN_009773,USER_1948,122.91,Entertainment,ES,2026-03-15 05:30:56.992129,Tablet,31,48,6.45,1,1,5,6,1,3,0,0,3382.033407997778,1.0,1.0,1.0,inf,8.637385804638088,13.23,0.0,1,1,1,0.6,122.91,122.91,1.0,0,1,16.49798657718121,0.000295671364599423
TXN_009908,USER_0221,19.28,Utilities,FR,2025-12-12 01:02:57.005403,ATM,18,73,29.4,1,1,1,4,0,12,0,0,834.0334242838888,1.0,1.0,1.0,2.744899768226818,2.3685503685503684,11.65,0.0,1,1,1,0.6,19.28,19.28,1.0,0,1,0.6342105263157896,0.0011988489741416477
TXN_008732,USER_0417,12.69,Grocery,AU,2025-11-13 05:06:56.895719,Desktop,73,1632,46.03,1,0,5,3,0,11,0,0,666.9166479622222,1.0,1.0,2.0,-0.7388332731283486,0.14938198940553266,15.75,0.0,1,1,1,0.4,12.69,12.69,1.0,0,1,0.26982776950882414,0.001499212955261406
TXN_007648,USER_4033,5.62,Grocery,BE,2025-11-12 07:00:56.802181,ATM,60,2804,155.65,0,0,7,2,0,11,0,0,1909.1333814619445,1.0,1.0,1.0,-4.154743385846789,0.03196087352138308,203.64,0.0,1,1,0,0.1,5.62,0.0,0.0,1,0,0.03587615703798276,0.0005237704356678893
TXN_003822,USER_2688,39.59,Travel,NL,2025-07-10 07:51:56.479461,POS,21,1702,11.91,1,0,7,3,0,7,0,0,24.0,1.0,1.0,1.0,0.0,0.9753633899975364,39.59,0.0,1,1,1,0.30000000000000004,39.59,39.59,1.0,1,0,3.066615027110767,0.04149377593360996
TXN_000149,USER_1209,5.19,Grocery,IT,2025-08-11 03:37:56.096223,POS,69,1360,54.79,1,0,3,0,0,8,0,0,24.0,1.0,1.0,1.0,0.0,0.8384491114701131,5.19,0.0,1,1,1,0.4,5.19,5.19,1.0,0,1,0.09302742426958237,0.04149377593360996
TXN_003841,USER_1541,19.21,Travel,US,2025-10-11 17:19:56.480880,Mobile,51,1879,159.29,0,0,17,5,1,10,0,0,325.6666286483333,1.0,1.0,2.0,-inf,0.5640046975924838,33.06,0.0,1,1,1,0.1,19.21,0.0,0.0,1,0,0.11984528042922205,0.003069682134567273
TXN_002684,USER_4307,45.42,Travel,ES,2025-08-11 09:06:56.331117,Tablet,47,1818,31.69,0,0,9,0,0,8,0,0,24.0,1.0,1.0,1.0,0.0,0.97845756139595,45.42,0.0,1,1,1,0.1,45.42,0.0,0.0,1,0,1.3894157234628328,0.04149377593360996
TXN_001011,USER_3405,105.75,Other,UK,2025-07-23 04:22:56.173996,Desktop,77,1485,15.43,0,0,4,2,0,7,0,0,24.0,1.0,1.0,1.0,0.0,0.990632318501171,105.75,0.0,1,1,1,0.2,105.75,0.0,0.0,0,1,6.436396835057821,0.04149377593360996
TXN_007602,USER_2811,63.64,Utilities,FR,2025-06-17 12:03:56.798628,POS,44,2460,28.5,0,0,12,1,0,6,0,0,24.0,1.0,1.0,1.0,0.0,0.9845297029702971,63.64,0.0,1,1,1,0.1,63.64,0.0,0.0,0,0,2.1572881355932205,0.04149377593360996
TXN_002878,USER_0632,345.09,Pharmacy,BE,2025-09-07 21:19:56.355129,Desktop,38,2931,93.96,1,0,21,6,1,9,0,0,24.0,1.0,1.0,1.0,0.0,0.9971105781733075,345.09,0.0,1,1,1,0.30000000000000004,345.09,345.09,1.0,0,0,3.6340564448188712,0.04149377593360996
TXN_008733,USER_2531,25.71,Entertainment,AU,2025-07-24 16:16:56.895792,Desktop,56,2676,120.99,0,0,16,3,0,7,0,0,24.0,1.0,1.0,1.0,0.0,0.9625608386372145,25.71,0.0,1,1,1,0.1,25.71,0.0,0.0,0,0,0.21075497991638661,0.04149377593360996
TXN_001275,USER_4518,12.58,Retail,UK,2025-10-06 20:31:56.195925,Tablet,22,1147,20.92,1,0,20,0,0,10,0,0,474.46655766333333,1.0,1.0,3.0,-0.8595104784130022,0.1365869547514997,172.87,0.0,1,0,1,0.30000000000000004,12.58,12.58,1.0,0,0,0.573905109489051,0.002107185986563805
TXN_004812,USER_2524,14.53,Other,FR,2026-04-26 04:30:56.558599,Mobile,65,228,83.11,0,0,4,6,1,4,1,0,4067.9999911658333,1.0,1.0,1.0,-0.9076968668323235,0.39010202255235366,51.94,0.0,1,1,1,0.2,14.53,0.0,0.0,0,1,0.1727499702770182,0.00024581500016508217
TXN_004642,USER_1700,5.27,Utilities,DE,2026-04-25 07:59:56.545525,ATM,54,301,148.93,0,0,7,5,1,4,0,0,20.799996747777776,2.0,2.0,3.0,-0.8632892716744186,0.11821444593988333,18.11,6.802367235014587,1,1,1,0.1,10.54,0.0,0.0,1,0,0.035149736543720396,0.09569379479509503
TXN_002381,USER_4243,150.0,Restaurant,IT,2026-04-12 12:49:56.296052,ATM,57,3120,44.9,0,0,12,6,1,4,0,0,1705.1331808713887,1.0,1.0,1.0,4.863924481671053,3.2106164383561646,30.56,0.0,1,1,1,0.30000000000000004,150.0,0.0,0.0,0,0,3.2679738562091503,0.0005864300620100481
TXN_005615,USER_3651,31.07,Gas,IT,2025-08-28 16:54:56.626466,Mobile,21,764,24.06,1,0,16,3,0,8,1,0,24.0,1.0,1.0,1.0,0.0,0.9688182101652635,31.07,0.0,1,1,1,0.30000000000000004,31.07,31.07,1.0,0,0,1.2398244213886673,0.04149377593360996
TXN_004871,USER_3045,91.78,Online,AU,2026-05-25 02:32:56.563091,POS,30,334,40.0,0,0,2,0,0,5,0,0,3480.0832363077775,1.0,1.0,1.0,-0.6302098215690882,0.46648030495552734,384.42,0.0,1,0,1,0.2,91.78,0.0,0.0,0,1,2.238536585365854,0.0002873411921439308
TXN_001554,USER_0387,10.39,Utilities,NL,2025-12-24 23:15:56.221055,ATM,40,1142,14.7,0,0,23,2,0,12,0,0,1314.899913178611,1.0,1.0,1.0,-1.3004712986190232,0.08711692449587055,176.92,0.0,1,1,0,0.2,10.39,0.0,0.0,0,1,0.6617834394904459,0.000760456323972528
TXN_004988,USER_4859,8.56,Pharmacy,DE,2025-11-02 14:19:56.572374,ATM,65,1837,30.77,0,0,14,6,1,11,0,1,24.0,1.0,1.0,1.0,0.0,0.895397489539749,8.56,0.0,1,1,1,0.1,8.56,0.0,0.0,0,0,0.2694365753855839,0.04149377593360996
TXN_008954,USER_1065,33.42,Other,AU,2025-09-16 05:59:56.913666,ATM,45,2666,7.07,0,0,5,1,0,9,0,0,24.0,1.0,1.0,1.0,0.0,0.9709471237652527,33.42,0.0,1,1,1,0.2,33.42,0.0,0.0,0,1,4.141263940520446,0.04149377593360996
TXN_008767,USER_2449,166.48,Entertainment,BE,2025-08-18 19:41:56.898801,POS,49,1361,436.15,0,0,19,0,0,8,0,0,24.0,1.0,1.0,1.0,0.0,0.9940291378074994,166.48,0.0,1,1,1,0.1,166.48,0.0,0.0,1,0,0.38083037858858515,0.04149377593360996
TXN_006581,USER_2668,47.5,Entertainment,UK,2026-03-03 20:31:56.708392,Mobile,50,228,71.25,1,0,20,1,0,3,0,1,141.0501507986111,1.0,2.0,2.0,inf,11.150234741784038,3.26,0.0,0,1,1,0.4,47.5,47.5,1.0,0,0,0.657439446366782,0.007084654138462599
TXN_005566,USER_4868,21.74,Other,US,2025-12-16 17:21:56.620148,Desktop,19,1126,35.79,0,0,17,1,0,12,0,0,2235.049921141389,1.0,1.0,1.0,-inf,0.6401648998822143,32.96,0.0,0,0,1,0.0,21.74,0.0,0.0,1,0,0.590921446045121,0.00044739728218738266
TXN_000620,USER_2976,15.22,Restaurant,US,2026-05-31 04:55:56.140603,POS,36,3632,11.44,0,0,4,6,1,5,1,0,5827.6999533044445,1.0,1.0,1.0,-0.6937557873140067,0.14203723577994495,13.47,0.0,1,0,1,0.2,15.22,0.0,0.0,0,1,1.2234726688102895,0.00017159133944413894
TXN_009873,USER_4221,3.51,Grocery,FR,2026-03-02 02:08:57.001928,POS,32,110,4.81,1,1,2,0,0,3,0,1,24.0,1.0,1.0,1.0,0.0,0.778270509977827,3.51,0.0,1,1,1,0.4,3.51,3.51,1.0,0,1,0.6041308089500861,0.04149377593360996
TXN_000340,USER_4235,26.54,Entertainment,UK,2026-04-14 21:28:56.114425,ATM,64,2233,16.47,1,0,21,1,0,4,0,0,4170.816665515834,1.0,1.0,1.0,-inf,0.08051695892239548,328.62,0.0,1,1,1,0.30000000000000004,26.54,26.54,1.0,0,0,1.519175729822553,0.00023975544950772252
TXN_005270,USER_1574,51.33,Retail,AU,2026-04-07 12:29:56.594948,Mobile,31,3285,8.06,0,0,12,1,0,4,0,0,574.1334585391667,1.0,1.0,2.0,-1.1372471624843168,0.29127260346523415,77.57,0.0,1,1,1,0.1,51.33,0.0,0.0,0,0,5.6655629139072845,0.0017414519915714614
